windspeed,date
2.45569899,2021-10-31 20:00:00
2.35193171,2021-10-31 21:00:00
2.517485038,2021-10-31 22:00:00
1.9900038,2021-10-31 23:00:00
1.92446108,2021-11-01 00:00:00
1.725312387,2021-11-01 01:00:00
1.63291604,2021-11-01 02:00:00
1.557715742,2021-11-01 03:00:00
2.077460435,2021-11-01 04:00:00
2.561750142,2021-11-01 05:00:00
1.629501537,2021-11-01 06:00:00
1.539048538,2021-11-01 07:00:00
0.992856806,2021-11-01 08:00:00
1.171468551,2021-11-01 09:00:00
2.087442232,2021-11-01 10:00:00
2.318083109,2021-11-01 11:00:00
2.317645341,2021-11-01 12:00:00
2.672672571,2021-11-01 13:00:00
2.614146172,2021-11-01 14:00:00
2.197275476,2021-11-01 15:00:00
2.633707315,2021-11-01 16:00:00
3.039864754,2021-11-01 17:00:00
3.561176171,2021-11-01 18:00:00
3.717984206,2021-11-01 19:00:00
3.301574004,2021-11-01 20:00:00
3.622062782,2021-11-01 21:00:00
3.638957754,2021-11-01 22:00:00
3.633400333,2021-11-01 23:00:00
